Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Sub_Category,Product_Name,Quantity,Price,Discount,Payment_Mode,Shipping_Cost,Cost_Price,Revenue,Profit
1191,2023/01/11,7280,Karan Patel,South,Bangalore,Sports,Fitness Equipment,Fitness Equipment - Model 297,3,24449,15,COD,190,13423.71,62344.95,21883.82
1192,2022/09/21,7305,Rohan Mehta,South,Chennai,Clothing,Kurti,Kurti - Model 562,4,4954,19,COD,483,3369.03,16050.960000000001,2091.84
1193,2023/09/26,3278,Aditya Nair,East,Kolkata,Electronics,Mobile,Mobile - Model 936,4,55619,7,UPI,485,37620.02,206902.68,55937.600000000006
1194,2022/02/13,5484,Ishita Gupta,East,Kolkata,Beauty,Haircare,Haircare - Model 875,1,1883,20,Debit Card,399,1077.14,1506.4,30.25999999999999
1195,2022/09/05,8465,Aarav Singh,South,Kochi,Clothing,Jeans,Jeans - Model 979,1,675,30,UPI,360,370.62,472.49999999999994,-258.12000000000006
1196,2023/09/13,6183,Sneha Kapoor,South,Bangalore,Sports,Shoes,Shoes - Model 487,5,20070,22,COD,146,15941.32,78273.0,-1579.6000000000058
1197,2022/12/01,9127,Rohan Gupta,North,Chandigarh,Electronics,Smartwatch,Smartwatch - Model 801,5,70920,16,UPI,339,50163.14,297864.0,46709.29999999999
1198,2022/07/16,7977,Priya Patel,West,Surat,Sports,Fitness Equipment,Fitness Equipment - Model 661,3,3792,2,UPI,442,2940.92,11148.48,1883.7199999999993
1199,2023/08/20,9091,Ishita Singh,South,Hyderabad,Beauty,Haircare,Haircare - Model 137,2,3238,15,Credit Card,462,2869.77,5504.599999999999,-696.9400000000005
1200,2022/07/05,5094,Neha Sharma,South,Kochi,Electronics,Laptop,Laptop - Model 227,4,24304,11,UPI,294,21754.32,86522.24,-789.0399999999936
